Origin,Destination,Company,DepartureTime,ArrivalTime,DurationTime,FlightPrice,
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,410",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,354",
DEL,BOM,Go First ,19:40,21:55,2h 15m,"2,354",
DEL,BOM,Go First ,21:00,23:15,2h 15m,"2,354",
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",
DEL,BOM,Go First ,18:05,20:25,2h 20m,"2,354",
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,409",
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"2,170",
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"2,170",
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,476",
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",
DEL,BOM,Go First ,13:30,15:35,2h 05m,"2,354",
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"2,170",
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"2,170",
DEL,BOM,Go First ,7:00,9:10,2h 10m,"2,354",
DEL,BOM,Go First ,8:00,10:10,2h 10m,"2,354",
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"2,586",
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",
DEL,BOM,Go First ,14:20,16:35,2h 15m,"2,354",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,354",
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"2,170",
DEL,BOM,Go First ,10:30,12:50,2h 20m,"2,354",
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",
DEL,BOM,Go First ,2:00,4:15,2h 15m,"2,354",
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",
DEL,BOM,SpiceJet ,7:20,9:35,2h 15m,"2,621",
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",
DEL,BOM,SpiceJet ,6:20,8:40,2h 20m,"2,621",
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",
BOM,DEL,AirAsia India ,22:55,1:00,2h 05m,"2,211",
BOM,DEL,IndiGo ,18:30,20:35,2h 05m,"2,235",
BOM,DEL,IndiGo ,20:30,22:35,2h 05m,"2,235",
BOM,DEL,Go First ,16:30,18:35,2h 05m,"2,285",
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"2,339",
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",
BOM,DEL,Go First ,18:00,20:10,2h 10m,"2,285",
BOM,DEL,Go First ,22:40,0:50,2h 10m,"2,285",
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",
BOM,DEL,Go First ,21:15,23:30,2h 15m,"2,285",
BOM,DEL,Go First ,23:45,2:00,2h 15m,"2,285",
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,614",
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,339",
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",
BOM,DEL,Go First ,12:30,14:35,2h 05m,"2,285",
BOM,DEL,Go First ,14:30,16:35,2h 05m,"2,285",
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,496",
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",
BOM,DEL,Go First ,6:00,8:10,2h 10m,"2,285",
BOM,DEL,Go First ,8:00,10:10,2h 10m,"2,285",
BOM,DEL,IndiGo ,7:05,9:20,2h 15m,"2,235",
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,235",
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"2,339",
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"2,339",
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",
BOM,DEL,Go First ,9:55,12:10,2h 15m,"2,285",
BOM,DEL,Go First ,12:15,14:30,2h 15m,"2,285",
BOM,DEL,Go First ,13:30,15:45,2h 15m,"2,285",
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,339",
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,779",
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,614",
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,166",
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,170",
DEL,BOM,Go First ,15:30,17:35,2h 05m,"2,354",
DEL,BOM,Go First ,17:00,19:05,2h 05m,"2,354",
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,476",
DEL,BOM,Go First ,22:30,0:40,2h 10m,"2,354",
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,476",
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,354",
DEL,BOM,Go First ,19:40,21:55,2h 15m,"2,354",
DEL,BOM,Go First ,21:00,23:15,2h 15m,"2,354",
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"2,410",
DEL,BOM,Go First ,18:05,20:25,2h 20m,"2,354",
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,791",
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,791",
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,791",
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"3,378",
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,800",
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"2,170",
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"2,170",
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,476",
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",
DEL,BOM,Go First ,13:30,15:35,2h 05m,"2,354",
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"2,170",
DEL,BOM,Go First ,7:00,9:10,2h 10m,"2,354",
DEL,BOM,Go First ,8:00,10:10,2h 10m,"2,354",
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"2,586",
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",
DEL,BOM,Go First ,14:20,16:35,2h 15m,"2,354",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,354",
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"2,170",
DEL,BOM,Go First ,10:30,12:50,2h 20m,"2,354",
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",
DEL,BOM,Go First ,2:00,4:15,2h 15m,"2,354",
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"2,791",
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,614",
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,339",
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,496",
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",
BOM,DEL,Go First ,12:30,14:35,2h 05m,"2,322",
BOM,DEL,Go First ,14:30,16:35,2h 05m,"2,322",
BOM,DEL,Go First ,6:00,8:10,2h 10m,"2,322",
BOM,DEL,Go First ,8:00,10:10,2h 10m,"2,322",
BOM,DEL,Go First ,9:55,12:10,2h 15m,"2,322",
BOM,DEL,Go First ,12:15,14:30,2h 15m,"2,322",
BOM,DEL,Go First ,13:30,15:45,2h 15m,"2,322",
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,339",
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,779",
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,779",
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,779",
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,170",
DEL,BOM,Go First ,15:30,17:35,2h 05m,"2,392",
DEL,BOM,Go First ,17:00,19:05,2h 05m,"2,392",
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,476",
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",
DEL,BOM,Go First ,22:30,0:40,2h 10m,"2,392",
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,410",
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,410",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,392",
DEL,BOM,Go First ,19:40,21:55,2h 15m,"2,392",
DEL,BOM,Go First ,21:00,23:15,2h 15m,"2,392",
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",
DEL,BOM,Go First ,18:05,20:25,2h 20m,"2,392",
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,476",
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",
DEL,BOM,Go First ,13:30,15:35,2h 05m,"2,392",
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",
DEL,BOM,Vistara ,5:45,7:55,2h 10m,"2,586",
DEL,BOM,Go First ,7:00,9:10,2h 10m,"2,392",
DEL,BOM,Go First ,8:00,10:10,2h 10m,"2,392",
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",
DEL,BOM,Go First ,14:20,16:35,2h 15m,"2,392",
DEL,BOM,Go First ,15:00,17:15,2h 15m,"2,392",
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",
DEL,BOM,Go First ,10:30,12:50,2h 20m,"2,392",
DEL,BOM,Go First ,2:00,4:15,2h 15m,"2,392",
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,614",
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,464",
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,339",
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,339",
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,166",
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,410",
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,791",
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,791",
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,791",
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"3,733",
DEL,BOM,Air India ,7:00,9:05,2h 05m,"2,476",
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",
DEL,BOM,Air India ,8:00,10:10,2h 10m,"2,476",
DEL,BOM,Air India ,9:00,11:15,2h 15m,"2,476",
DEL,BOM,Vistara ,9:30,11:35,2h 05m,"2,823",
DEL,BOM,Air India ,10:40,12:50,2h 10m,"2,791",
DEL,BOM,Vistara ,12:50,15:00,2h 10m,"2,823",
DEL,BOM,Vistara ,14:20,16:30,2h 10m,"2,823",
DEL,BOM,Vistara ,10:20,12:35,2h 15m,"2,823",
DEL,BOM,Vistara ,11:40,14:00,2h 20m,"2,823",
DEL,BOM,Vistara ,7:30,9:45,2h 15m,"3,246",
DEL,BOM,Vistara ,8:50,11:10,2h 20m,"3,246",
BOM,DEL,AirAsia India ,22:55,1:00,2h 05m,"2,211",
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,779",
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",
BOM,DEL,IndiGo ,8:30,10:25,1h 55m,"2,339",
BOM,DEL,IndiGo ,7:45,9:50,2h 05m,"2,235",
BOM,DEL,Vistara ,6:00,8:05,2h 05m,"2,496",
BOM,DEL,Vistara ,6:30,8:35,2h 05m,"2,496",
BOM,DEL,AirAsia India ,7:20,9:30,2h 10m,"2,211",
BOM,DEL,IndiGo ,9:20,11:30,2h 10m,"2,235",
BOM,DEL,Air India ,7:00,9:10,2h 10m,"2,464",
BOM,DEL,IndiGo ,11:45,14:00,2h 15m,"2,235",
BOM,DEL,IndiGo ,13:40,15:50,2h 10m,"2,339",
BOM,DEL,IndiGo ,10:05,12:15,2h 10m,"2,339",
BOM,DEL,Air India ,10:00,12:15,2h 15m,"2,464",
BOM,DEL,IndiGo ,7:05,9:20,2h 15m,"2,339",
BOM,DEL,Vistara ,12:25,14:30,2h 05m,"2,744",
BOM,DEL,Vistara ,11:55,14:05,2h 10m,"2,744",
BOM,DEL,Vistara ,10:25,12:40,2h 15m,"2,744",
BOM,DEL,Vistara ,14:40,16:55,2h 15m,"2,744",
BOM,DEL,Air India ,8:00,10:15,2h 15m,"2,779",
BOM,DEL,SpiceJet ,7:20,9:35,2h 15m,"2,614",
BOM,DEL,SpiceJet ,10:15,12:30,2h 15m,"2,614",
BOM,DEL,Vistara ,8:45,11:00,2h 15m,"3,166",
BOM,DEL,Vistara ,7:30,9:40,2h 10m,"3,721",
DEL,BOM,Air India ,18:00,20:00,2h,"2,476",
DEL,BOM,IndiGo ,23:35,1:45,2h 10m,"2,170",
DEL,BOM,Air India ,19:00,21:15,2h 15m,"2,476",
DEL,BOM,Vistara ,20:40,22:50,2h 10m,"2,586",
DEL,BOM,Vistara ,21:40,23:50,2h 10m,"2,586",
DEL,BOM,IndiGo ,18:40,20:50,2h 10m,"2,410",
DEL,BOM,IndiGo ,21:15,23:30,2h 15m,"2,410",
DEL,BOM,AirAsia India ,20:00,22:15,2h 15m,"2,410",
DEL,BOM,Air India ,20:00,22:10,2h 10m,"2,791",
DEL,BOM,Vistara ,15:30,17:40,2h 10m,"2,823",
DEL,BOM,Vistara ,19:50,22:00,2h 10m,"2,823",
DEL,BOM,SpiceJet ,18:55,21:05,2h 10m,"2,621",
DEL,BOM,IndiGo ,17:15,19:25,2h 10m,"2,791",
DEL,BOM,SpiceJet ,19:45,22:05,2h 20m,"2,621",
DEL,BOM,Vistara ,19:00,21:15,2h 15m,"3,246",
DEL,BOM,Vistara ,16:45,19:05,2h 20m,"3,246",
DEL,BOM,Vistara ,17:45,20:05,2h 20m,"3,246",
DEL,BOM,IndiGo ,7:15,9:25,2h 10m,"2,170",
DEL,BOM,IndiGo ,6:30,8:40,2h 10m,"2,170",
DEL,BOM,AirAsia India ,4:25,6:35,2h 10m,"2,155",
DEL,BOM,IndiGo ,8:45,11:05,2h 20m,"2,170",
DEL,BOM,IndiGo ,10:45,13:05,2h 20m,"2,170",
DEL,BOM,IndiGo ,12:00,14:10,2h 10m,"2,410",
DEL,BOM,IndiGo ,14:20,16:35,2h 15m,"2,410",
DEL,BOM,IndiGo ,9:30,12:00,2h 30m,"2,170",
DEL,BOM,SpiceJet ,7:20,9:35,2h 15m,"2,409",
DEL,BOM,SpiceJet ,6:20,8:40,2h 20m,"2,621",
BOM,DEL,Vistara ,20:55,23:00,2h 05m,"2,496",
BOM,DEL,IndiGo ,17:15,19:20,2h 05m,"2,339",
BOM,DEL,Vistara ,18:30,20:40,2h 10m,"2,496",
BOM,DEL,Vistara ,22:45,0:55,2h 10m,"2,496",
BOM,DEL,Air India ,21:30,23:45,2h 15m,"2,464",
BOM,DEL,SpiceJet ,21:45,23:55,2h 10m,"2,339",
BOM,DEL,Air India ,16:00,18:15,2h 15m,"2,464",
BOM,DEL,Air India ,19:00,21:15,2h 15m,"2,464",
BOM,DEL,Vistara ,21:55,0:10,2h 15m,"2,496",
BOM,DEL,Air India ,18:00,20:25,2h 25m,"2,464",
BOM,DEL,Vistara ,15:45,18:05,2h 20m,"2,744",
BOM,DEL,SpiceJet ,19:25,21:50,2h 25m,"2,614",
BOM,DEL,Vistara ,17:35,19:45,2h 10m,"3,166",
BOM,DEL,Vistara ,19:45,21:55,2h 10m,"3,166",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,011",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,011",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,011",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"5,103",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,783",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,085",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"5,178",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,085",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,085",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,Vistara ,6:40,8:15,1h 35m,"5,438",
BLR,BOM,Air India ,6:45,8:35,1h 50m,"5,179",
BLR,BOM,Vistara ,9:30,11:25,1h 55m,"5,438",
BLR,BOM,IndiGo ,12:40,14:30,1h 50m,"8,538",
BOM,BLR,Go First ,18:00,19:40,1h 40m,"5,011",
BOM,BLR,Air India ,16:45,18:30,1h 45m,"5,103",
BOM,BLR,Go First ,21:00,22:45,1h 45m,"5,011",
BOM,BLR,Go First ,22:50,0:35,1h 45m,"5,011",
BOM,BLR,AirAsia India ,20:10,22:05,1h 55m,"4,639",
BOM,BLR,AirAsia India ,21:20,23:15,1h 55m,"4,639",
BOM,BLR,IndiGo ,17:10,18:55,1h 45m,"5,103",
BOM,BLR,Vistara ,16:00,17:45,1h 45m,"5,362",
BOM,BLR,Vistara ,19:10,20:55,1h 45m,"5,362",
BOM,BLR,IndiGo ,20:30,22:15,1h 45m,"5,313",
BOM,BLR,IndiGo ,8:30,10:05,1h 35m,"5,103",
BOM,BLR,Go First ,6:05,7:40,1h 35m,"5,102",
BOM,BLR,Go First ,14:35,16:10,1h 35m,"5,102",
BOM,BLR,Air India ,9:30,11:10,1h 40m,"5,103",
BOM,BLR,IndiGo ,10:15,11:55,1h 40m,"5,103",
BOM,BLR,Go First ,12:30,14:10,1h 40m,"5,102",
BOM,BLR,AirAsia India ,13:05,14:45,1h 40m,"5,104",
BOM,BLR,Vistara ,9:05,10:45,1h 40m,"5,362",
BOM,BLR,IndiGo ,9:30,11:20,1h 50m,"5,103",
BOM,BLR,Vistara ,6:00,7:50,1h 50m,"5,362",
BOM,BLR,Vistara ,7:00,8:50,1h 50m,"5,362",
BOM,BLR,IndiGo ,6:55,8:30,1h 35m,"6,468",
BOM,BLR,IndiGo ,14:20,16:05,1h 45m,"9,093",
BLR,BOM,Go First ,19:00,20:40,1h 40m,"5,177",
BLR,BOM,AirAsia India ,22:45,0:35,1h 50m,"4,700",
BLR,BOM,AirAsia India ,18:50,20:35,1h 45m,"5,179",
BLR,BOM,Vistara ,19:00,20:45,1h 45m,"5,438",
BLR,BOM,Vistara ,21:40,23:25,1h 45m,"5,438",
BLR,BOM,IndiGo ,18:00,19:50,1h 50m,"5,178",
BLR,BOM,Go First ,20:00,21:50,1h 50m,"5,177",
BLR,BOM,Vistara ,18:25,20:15,1h 50m,"5,438",
BLR,BOM,Air India ,19:10,21:05,1h 55m,"5,179",
BLR,BOM,IndiGo ,16:50,18:35,1h 45m,"5,546",
BLR,BOM,Go First ,22:00,23:55,1h 55m,"5,177",
BLR,BOM,Vistara ,19:55,21:50,1h 55m,"5,438",
BLR,BOM,IndiGo ,19:35,21:35,2h,"5,178",
BLR,BOM,SpiceJet ,5:55,7:15,1h 20m,"5,177",
